file,context,url,status,final_url,error
site-educenter/content/events/clock-out-2018-11-16.md,raw,https://www.wisconsinhumanities.org/projectprofile/kenosha-event-obosolete-jobs-project,404,https://wisconsinhumanities.org/projectprofile/kenosha-event-obosolete-jobs-project,HTTP Error 404: Not Found
site-educenter/content/events/excerpts-from-a-natural-history-book-launch-2015-09-17.md,raw,https://www.facebook.com/events/476836519145117/,200,https://www.facebook.com/events/476836519145117/,
site-educenter/content/events/gina-apostol-reading-and-discussion-2019-04-19.md,raw,http://www.uvm.edu/eventscalendar/?Page=EMS&event=3333461,200,https://events.uvm.edu/,
site-educenter/content/events/kellogg-hubbard-library-pride-poetry-reading-2020-06-27.md,raw,https://www.youtube.com/watch?v=FxsXUAq075A&feature=youtu.be,200,https://www.youtube.com/watch?v=FxsXUAq075A&feature=youtu.be,
site-educenter/content/events/lit-club-at-the-light-club-lamp-shop-2017-04-24.md,raw,https://www.facebook.com/lovepoetrylovelamps12N0W00SKI810/?hc_ref=SEARCH&fref=nf,200,https://www.facebook.com/lovepoetrylovelamps12N0W00SKI810/?hc_ref=SEARCH&fref=nf,
site-educenter/content/events/lit-club-trans-gnc-poet-feature-2019-05-27.md,raw,http://www.uvm.edu/eventscalendar/?Page=EMS&event=3333461,200,https://events.uvm.edu/,
site-educenter/content/events/non-binary-in-the-workforce-panel-2019-04-01.md,raw,https://www.facebook.com/events/1909911055787655/,200,https://www.facebook.com/events/1909911055787655/,
site-educenter/content/events/obsolete-jobs-project-2015-03-31.md,raw,http://capt.nus.edu.sg/event/masters-tea-with-ms-holly-painter,200,https://capt.nus.edu.sg/event/masters-tea-with-ms-holly-painter,
site-educenter/content/events/octagon-collective-poetry-night-2015-09-23.md,raw,https://www.facebook.com/Octagon-CollectiveDog-with-Two-Tails-Poetry-Readings-223996634455176/,200,https://www.facebook.com/OctagonCollective,
site-educenter/content/events/poetry-at-the-fringe-2015-09-20.md,raw,https://www.facebook.com/331943986831/photos/a.411131376831.185343.331943986831/10153422189376832/?type=1&theater,200,https://www.facebook.com/331943986831/photos/a.411131376831.185343.331943986831/10153422189376832/?type=1&theater,
